kreiskey1871,county1871,rbkey,lat_rad,lon_rad,kmwittenberg,zupreussen,hhsize,gpop,f_prot,f_jew,f_rw,f_miss,f_young,f_fem,f_ortsgeb,f_pruss,f_blind,f_deaf,f_dumb,f_urban,lnpop,lnkmb,poland,latlon,f_over3km,f_mine,inctaxpc,perc_secB,perc_secC,perc_secBnC,lnyteacher,rhs,yteacher,pop,kmb,uni1517,reichsstadt,hansestadt,f_cath,sh_al_in_tot,ncloisters1517_pkm2,school1517,dnpop1500
404,Kempen,31,89.65000153,11.20000076,432.4100037,1815,5.056681156,5.548120022,2.900995255,0.922337055,88.5160675,1.063584924,22.053545,49.28461838,66.07809448,95.39669037,0.07775864,0.120824963,0.278734803,26.86381531,11.33370304,6.2075634,0,10.04080009,0.865008235,0.016667064,213.0328369,60.39667892,6.133479118,66.530159,711.1885986,0,1226.458496,83591.99219,496.4900208,0,0,0,96.15274048,0.814814806,0.010108668,0,0
405,Stadtkreis Dusseldorf,31,89.41000366,11.84000015,410.5799866,1815,4.738369942,9.427503586,22.05002403,1.324875593,95.10163879,1.983154178,21.78043747,49.61435699,52.31168365,97.97880554,0.07929071,0.056224324,0.631442368,100,11.14713764,6.16875267,0,10.58614445,0,4.109710217,NA,46.25135422,14.0715065,60.3228569,735.5778198,0,1565.2146,69365,477.5900269,0,0,0,76.48670197,1,0.041126877,0,0.000411269
406,Landkreis Dusseldorf,31,89.41000366,11.84000015,410.5799866,1815,5.056513786,2.230312109,24.86699867,0.675733685,92.23222351,0,25.65642548,50.16303635,55.57319641,99.2641983,0.115840055,0.04933928,0.347520143,37.90544128,10.74969864,6.16875267,0,10.58614445,1.111522794,4.637141228,285.5597839,44.09274292,6.383827209,50.47657013,713.0042725,0,1248.930298,46615.97656,477.5900269,0,0,0,74.2835083,0.727272749,0.005523641,0,0
407,Stadt Elberfeld,31,89.48000336,12.56999969,381.2200012,1815,4.587070942,9.28185463,74.7912674,0.876947224,94.58886719,0.66174978,24.21410942,50.66401291,60.16754532,99.17628479,0.09385857,0.042026225,0.198924124,100,11.17582893,6.106443405,0,11.24763584,0,0.005018065,NA,62.13870239,16.29616547,78.43486786,746.3652954,0,1743.505371,71383.99219,448.7398987,0,0,0,23.12142944,1,0,0,0
408,Stadt Barmen,31,89.48000336,12.56999969,381.2200012,1815,4.679972172,14.63392067,84.25231171,0.192077801,95.89885712,3.365463495,26.28376389,50.26931,58.05316544,99.29616547,0.055071257,0.032236833,0.155811355,100,11.21786976,6.106443405,0,11.24763584,0,0.054476615,NA,70.54721832,10.98248577,81.52970123,751.6848145,0,1838.762695,74449.00781,448.7398987,0,0,0,14.61940384,1,0,0,0
409,Mettmann,31,89.45000458,12.17999935,396.6300049,1815,4.84723711,2.533110857,75.14851379,0.429335475,92.40211487,0.689123273,25.61393166,48.88317108,59.81827545,99.72981262,0.083276272,0.031459924,0.253529996,58.06761932,10.8974247,6.139367104,0,10.89500999,1.76375401,0.735869169,229.9736481,65.79808044,6.558834076,72.35691833,718.1417847,0,1314.771118,54037.02344,463.7599792,0,0,0,24.09275246,0.461538464,0,0,0.000119765
410,Lennep (incl Remscheid),31,89.34000397,12.54000092,384.2799988,1815,4.782378197,2.851739407,84.75214386,0.068190396,94.21925354,2.03812623,26.09500313,48.1874733,65.24603271,99.74306488,0.062101968,0.064537339,0.250843227,73.91838837,11.31597328,6.115848064,0,11.20323658,0.717137992,0.66153568,233.4785461,66.22306824,8.131483078,74.35455322,721.5667725,0,1360.581909,82122.99219,452.9800415,0,0,0,14.88498878,0.642857134,0,0,0
411,Solingen,31,89.31000519,12.36999989,391.3800049,1815,4.846915722,3.968343258,64.47817993,0.419532031,93.08917236,1.336174369,26.92681885,48.64084625,60.17473221,99.71346283,0.085420176,0.044331994,0.204359666,78.73794556,11.43479061,6.131248474,0,11.04764748,0.952167094,0.136660308,201.6808777,63.42687607,7.518672943,70.94554901,720.7559814,0,1349.594971,92483.96875,460.0101013,0,0,0,34.68383789,0.409090906,0.003407155,0,0
412,Neuss,31,89.36000061,11.67000008,417.9400024,1815,4.936509609,2.597038746,2.041884899,1.27703166,90.89981079,0.59669435,23.70134354,50.53949356,68.95970917,99.46505737,0.116093785,0.047803324,0.619166851,31.85977745,10.69035244,6.184251785,0,10.42831135,0.010810811,0.347579181,295.1238098,33.38718414,8.62583828,42.01302338,708.7432251,0,1196.830688,43929.98828,485.0498962,0,0,0,96.66059875,0.571428597,0.006814078,0,0
413,Grevenbroich,31,89.1700058,11.5,427.3299866,1815,4.892199039,-1.072084904,15.38342381,2.113221169,89.7334671,2.280252695,24.41170311,50.0309639,72.62875366,99.69810486,0.129012287,0.046444423,0.281246781,9.92104435,10.56504059,6.20593071,0,10.25455093,0.025813114,0.011569387,284.4738464,39.05246735,6.571412086,45.62388229,710.2007446,0,1214.402466,38755.98828,495.6800842,0,0,0,82.45175171,0.730769217,0.004218163,0,0
414,Gladbach (incl Munchen-Gladbach),31,87.15999603,11.81999969,463.8500061,1815,5.069277763,9.725614548,19.17663193,1.006249189,89.41511536,1.478475094,24.24281693,49.87721252,62.20077133,99.086586,0.093836725,0.05290794,0.410286099,72.35011292,11.5146637,6.300308704,0,10.30231094,0,0.003611477,242.1009827,67.02721405,8.736163139,75.76337433,716.6342773,0,1295.099487,100173.9766,544.7400513,0,0,0,79.76620483,0.4375,0,0,8.34E-05
415,Wipperfurth,32,89.22000122,12.92000008,371.2900085,1815,4.709336281,-1.13937664,8.843143463,0.007248478,88.22872925,0.855933905,24.63032722,50.27906799,70.76689148,99.96376038,0.068860538,0.050739344,0.300811827,17.71165466,10.22528076,6.09056282,0,11.52722359,8.411026001,4.261520386,162.0140533,31.56360626,4.206380844,35.76998901,696.3988647,0,1057.844482,27591.98828,441.6699219,0,0,0,91.14961243,0.666666687,0,0,0
416,Waldbrol,32,88.80000305,13.30000019,365.0499878,1815,4.64789629,1.507798076,64.90275574,0.241377711,92.09767914,1.667417765,27.89769173,50.78680038,83.85554504,99.97214508,0.088195704,0.083553821,0.246019587,0,9.977806091,6.085569382,0,11.81040001,4.635482311,10.31773949,122.2751389,30.44905663,4.713331223,35.16238785,692.085083,0,1013.181702,21542.99805,439.4699707,0,0,0,34.8233757,0.5,0,0,0
417,Gummersbach,32,89.06000519,13.21000004,363.1700134,1815,4.373703957,-1.455801129,91.37664795,0.195829168,95.92918396,0.893473983,25.40282249,51.69203186,77.69952393,99.9347229,0.054969598,0.072147593,0.216442794,24.35153008,10.27873421,6.076265335,0,11.76482677,0.948112369,0.969023049,172.7433624,42.70055771,5.329627037,48.03018188,700.4727173,0,1101.829346,29107.00586,435.4000854,0,0,0,8.217954636,0.363636374,0,0,0
418,Siegkreis,32,88.66999817,12.56999969,395.2099915,1815,4.773468971,-0.068555757,10.44086266,0.93997854,90.41809082,1.086169481,25.20490646,50.76245499,76.6088562,99.82067108,0.105913073,0.061381444,0.621035814,13.14766407,11.32764339,6.150986671,0,11.14581871,3.59637928,2.660894394,176.0236816,28.96101189,5.754701614,34.7157135,693.5803833,0,1028.445679,83086.99219,469.1800842,0,0,0,88.58545685,0.537037015,0.005224592,0,0
419,Mulheim am Rhein,32,88.91000366,12.13999939,406.7200012,1815,4.886419296,6.315963745,10.3197794,0.314764529,90.45826721,1.125829339,25.18807983,49.22779083,60.72707367,99.45348358,0.083014823,0.053613737,0.243856043,34.07585526,10.96510696,6.169840813,0,10.79367447,0.512856543,10.11957645,241.2727356,47.7485466,7.403484821,55.15203476,706.144104,0,1166.12439,57820.98047,478.1099854,1,0,0,89.29973602,0.333333343,0.005149198,0,0
420,Stadtkreis Koln,32,88.91000366,12.13999939,406.7200012,1815,4.806166172,3.24433589,13.40601921,2.454481363,94.79286194,3.469177723,18.81021118,50.04139709,55.75201416,98.28294373,0.10214109,0.139283314,0.117617019,100,11.76937199,6.169840813,0,10.79367447,0,0.053170852,NA,40.2000351,22.12338448,62.32342148,743.2388916,1,1689.8396,129232.9688,478.1099854,1,1,1,84.07682037,1,7.402597427,1,0.058441557
421,Landkreis Koln,32,88.91000366,12.13999939,406.7200012,1815,5.150889874,9.356916428,6.190525532,1.054903269,93.28045654,0.840181231,25.26716805,48.24546432,52.73023987,99.30208588,0.090682648,0.117083922,0.468335688,13.51745319,11.37500763,6.169840813,0,10.79367447,0.101252533,0.965863705,292.2448425,39.39399719,11.60010147,50.99409866,704.4909668,1,1147.005249,87117.02344,478.1099854,1,1,1,92.72587585,0.696969688,0.0089817,0,0
422,Kreis Bergheim,32,88.93000031,11.59000015,427.4500122,1815,4.921750069,-1.363232255,0.796194255,1.577365994,90.46242523,1.463673115,24.3915863,51.03404999,74.23134613,99.91737366,0.130195305,0.077616423,0.287931889,0,10.59513378,6.21009779,0,10.30698681,0.052185256,0.534727216,262.9835815,23.31771278,5.869983196,29.18769455,694.1526489,0,1034.3479,39940.00781,497.749939,0,0,0,97.62644196,0.666666687,0.011006852,0,0
423,Euskirchen,32,88.41999817,11.85000038,428.0299988,1815,4.916445732,-0.301221013,0.882114947,2.120312929,92.60446167,1.921989799,23.64715385,50.54761124,70.16455841,99.89749146,0.126787156,0.059347183,0.256271929,19.06123543,10.52056313,6.219177723,0,10.47776985,0,3.608398199,279.7723999,30.27077675,7.49166584,37.76244354,698.4581909,0,1079.854858,37069.99219,502.2900391,0,0,0,96.99217987,0.604166687,0.002729556,0,0
424,Rheinbach,32,88.36000061,12.13000011,418.8699951,1815,4.785779953,-2.156991482,0.46966356,1.996868849,94.02025604,1.509054303,23.78031349,50.47126007,73.60618591,99.94567871,0.127799615,0.051119842,0.239624262,13.78957748,10.35134125,6.202596188,0,10.71806812,0,0.569967091,209.9792023,23.295578,5.480453014,28.77603149,692.3515625,0,1015.885193,31298.99414,494.0299683,0,0,0,97.53027344,0.5,0.005041593,0,0
425,Bonn,32,88.55000305,12.38999939,404.8800049,1815,5.016060352,5.856068134,8.301746368,1.912474036,93.97868347,0.839147806,22.83339119,51.37835693,61.41597748,98.04014587,0.07178957,0.061739031,0.379048944,37.3736496,11.15120888,6.172347546,0,10.97134495,0,0.205950901,562.6228027,32.96840286,9.441223145,42.40962601,704.3486328,0,1145.373779,69647.97656,479.3099976,0,0,0,89.61922455,0.520833313,0.016461989,0,0
426,Daun,33,87.61000061,11.92000008,446.0700073,1815,5.074524879,-0.186971813,0.26225087,0.003746441,94.95091248,0.448788285,24.8688736,50.10115433,76.40116882,99.9887619,0.067435935,0.041210849,0.17608273,0,10.1921196,6.263493538,0,10.44311237,0,0.657008111,77.57209778,14.5805254,3.697776318,18.27830315,680.6813354,0,903.9855347,26692.01172,525.0500488,0,0,0,99.73400116,0.555555582,0.001639264,0,0
427,Prum,33,87.62999725,11.21000004,471.6600037,1815,5.171999931,-1.700689793,0.478359252,0.037237547,93.42140198,0.812791944,24.58250999,50.49411774,70.31021881,99.93125153,0.077339515,0.080203943,0.206238732,5.909312248,10.46055698,6.308644772,0,9.823322296,3.039612055,1.892120838,113.7236023,15.31347084,2.880542278,18.19401169,681.7019653,0,913.2590942,34910.99219,549.2999878,0,0,0,99.42138672,0.528169036,0,0,0
428,Bitburg,33,87.22000122,11.38999939,477.0499878,1815,5.526426792,1.224888682,0.487169713,0.202051952,91.84736633,2.495201588,23.97234154,50.7015686,74.27205658,99.6879425,0.087555848,0.098780952,0.188581824,8.737624168,10.70421028,6.322421551,0,9.934358597,1.510690093,0.604765117,136.6791534,17.43913269,4.071737766,21.51086998,679.828186,0,896.3059692,44543,556.9199829,0,0,0,99.26587677,0.535483897,0.001281164,0,0
429,Wittlich,33,87.23999786,12.02000046,453.6300049,1815,4.859750271,-1.327822924,0.32966736,1.356500149,94.63488007,1.614181757,25.00337601,50.61204529,82.03312683,99.98378754,0.081065744,0.051341638,0.118896425,8.336260796,10.51886272,6.281331539,0,10.48624802,0.623194993,0.072775789,140.3942871,13.5969429,3.262781382,16.85972595,680.1898804,0,899.553772,37007.01172,534.4998779,0,0,0,98.21926117,0.56410259,0.003120806,0,0
430,Bernkastel,33,87.12000275,12.34000015,446.5499878,1815,4.621296406,-0.018121688,29.15628242,1.964293838,95.73368835,2.925188541,24.56160164,51.07616806,80.98464203,99.83914185,0.092890479,0.12687479,0.251483977,5.580225468,10.69507599,6.270023823,0,10.75060844,0.197524369,0.033818059,180.703598,20.2062912,4.311802387,24.5180912,684,0,934.4891357,44137.98438,528.4899902,0,0,0,68.87715912,0.602150559,0.001495215,0,0
431,Stadtkreis Trier,33,86.83999634,11.59999943,481.7600098,1815,5.140990257,-0.490226686,9.727321625,1.986256242,95.29668427,2.608524799,20.1261425,48.80291367,51.94703293,98.35263062,0.163167968,0.147478729,0.727980137,67.28168488,10.36938858,6.334220409,0,10.0734396,0,0.101063833,NA,29.73404312,10.8723402,40.60638428,718.5386963,0,1319.999878,31868.98633,563.5299072,1,0,0,88.2644577,0.333333343,0,0,0.001324065
432,Landkreis Trier,33,86.83999634,11.59999943,481.7600098,1815,5.227602959,0.715892792,1.410673022,1.291945338,93.97051239,1.471545219,25.58114243,50.6795578,81.81434631,99.83440399,0.071861528,0.085921384,0.162469536,0,11.06682587,6.334220409,0,10.0734396,1.293166757,2.680946589,145.9700775,16.90447235,3.869407654,20.77388191,680.2817993,0,900.3809814,64012,563.5299072,1,0,0,97.27707672,0.558823526,0,0,0
433,Kreis Saarburg,33,86.58000183,11.42999935,496.3299866,1815,5.132245541,1.084736586,0.400755137,1.023416042,91.78179169,2.154949188,23.30672836,51.06481934,78.87590027,99.20842743,0.07948862,0.11260888,0.172225356,6.180240631,10.31536579,6.360957146,0,9.896094322,1.178420186,0.015974442,195.9496918,22.08466339,4.784344673,26.86901093,688.2321167,0,974.8865967,30193.01172,578.8001099,0,0,0,98.57582855,0.470588237,0,0,0
434,Merzig,33,86.30999756,11.59000015,500.4200134,1815,4.812644005,1.675961733,0.489437729,0.891676724,92.60990143,0.956384301,27.05971527,52.65956116,79.7389679,99.82279205,0.06469579,0.112514421,0.15752019,11.76056957,10.47872353,6.369969368,0,10.00332928,0.040112313,2.302974939,168.0039215,30.93684578,4.416753769,35.35359955,687.8961182,0,971.6165161,35551,584.039917,0,0,0,98.55419159,0.484848499,0.002391658,0,0
435,Saarlouis,33,86.06999969,11.77999973,502.9899902,1815,4.933212757,0.549192965,2.332978249,1.468727112,91.42002106,1.613265634,25.88756371,50.6444397,76.09404755,99.25231171,0.093252517,0.064943716,0.171518028,11.78811741,11.00296593,6.376063347,0,10.13904572,0.302274615,14.20075417,186.3132629,38.96141815,4.543806076,43.50522232,704.8490601,0,1151.119873,60051.98828,587.6099243,0,0,0,96.1266861,0.703703701,0.002251897,0,0
436,Saarbrucken,33,85.93000031,12.21000004,494.1499939,1815,5.166274071,10.80886459,40.40048599,0.379513144,93.64803314,0.525380373,26.89642525,46.18663406,54.83110046,94.37112427,0.041028447,0.075218819,0.11396791,19.16256332,11.38217831,6.362596989,0,10.49205399,0.461845726,35.26720047,271.7677002,62.02897263,7.404325962,69.4332962,719.4921265,0,1332.645386,87743.96094,579.75,0,0,0,59.0843811,0.645161271,0.002596121,1,0
437,Ottweiler,33,86.22000122,12.5,473.2799988,1815,5.246189594,5.767195702,32.30653763,1.450725317,93.77574158,1.024513245,28.26028442,48.43768311,67.6395874,92.99842072,0.048100974,0.05579713,0.109670222,7.919344425,10.85849857,6.325308323,0,10.77750015,0.219614297,43.12608719,190.8552704,59.42374039,4.487697124,63.91143799,706.71521,0,1172.803223,51973.98438,558.5299683,0,0,0,66.21580505,0.490196079,0,0,0
438,Sanct Wendel,33,86.33999634,12.52000046,468.269989,1834,5.097610474,0.858601272,47.57206726,1.091519713,94.46092224,3.01984477,27.01511383,51.83086395,79.19115448,98.62393951,0.072301522,0.12127997,0.228566095,11.78748035,10.66606712,6.315737724,0,10.80976772,0,7.11395216,146.7961731,28.30332565,3.917658806,32.22098541,688.5563354,0,978.0524902,42875.98438,553.210022,0,0,0,51.32241821,0.572916687,0,0,0
439,Erkelenz,34,89.15000153,11.02999973,445.730011,1815,4.80315733,-2.116322279,4.840283394,0.546939194,89.7199707,1.262193561,22.08299065,49.34007645,75.38259888,99.20398712,0.125821695,0.07189811,0.297863603,10.74106407,10.56987953,6.241289139,0,9.833245277,0,0,190.9665222,36.43674088,6.320081711,42.75682449,687.0112915,0,963.057312,38943.98047,513.5200806,0,0,0,94.61277771,0.800000012,0,0,0
440,Heinsberg,34,89.12000275,10.63999939,461.4500122,1815,4.820197582,-0.936319232,1.952040434,0.535689235,88.48631287,0.741063654,22.79343796,48.64955902,77.88809204,98.8809433,0.120600194,0.075725704,0.325340062,5.396157742,10.48164463,6.270818233,0,9.482368469,0.156838149,0,126.0134125,34.22283936,4.744020462,38.96685791,687.9992676,0,972.6192627,35655,528.9099731,0,0,0,97.47580719,0.5,0.01235534,0,0
441,Geilenkirchen,34,88.95000458,10.67999935,462.5100098,1815,4.614273071,-1.717651486,1.9448632,0.982097983,87.36040497,1.228378057,22.8821106,49.43355179,76.39871979,99.04496765,0.173993737,0.092796661,0.340254426,15.00986004,10.16056824,6.275232792,0,9.49985981,0.084638171,1.856832981,174.2891235,28.60737419,6.932754993,35.54013062,687.359314,0,966.4147949,25862.98828,531.250061,0,0,0,97.07303619,0.555555582,0,0,0
442,Julich,34,88.88000488,11.10000038,447.6700134,1815,4.90261507,-1.598384976,3.687970638,1.672620177,90.20806885,1.088278413,22.5984745,48.31048584,69.54045105,99.78277588,0.156883568,0.069994204,0.308939964,16.24348259,10.63180923,6.249164104,0,9.865680695,0.169467583,2.19388032,230.9253998,25.92242622,5.605416298,31.52784348,698.0685425,0,1075.655396,41432.01953,517.5800171,0,0,0,94.61769104,0.785714269,0.003140605,0,0
443,Duren,34,88.66999817,11.31999969,442.8699951,1815,4.948447227,4.297361374,2.000423431,1.067497253,89.91268158,2.061589718,23.79641914,50.3069458,65.69644165,99.85031128,0.223781303,0.045361072,0.231341481,19.4417572,11.09946823,6.243390083,0,10.03744411,0.156561345,2.423223019,302.2888794,42.93589783,6.431819439,49.36772156,697.2659302,1,1067.056641,66135.98438,514.6000977,0,1,0,96.91696167,0.588235319,0.005331722,1,5.33E-05
444,Stadtkreis Aachen,34,88.62000275,10.61999989,470.7999878,1815,4.638473511,8.753557205,5.595716476,1.112669587,84.31441498,2.857435226,20.94111633,51.38105774,62.32567978,96.70380402,0.149704635,0.134869054,0.488225937,100,11.21379185,6.294712543,0,9.411444664,0.41356492,0.35768646,NA,51.49416351,14.66007042,66.15423584,733.2947998,1,1529.885254,74146.03125,541.7001343,0,1,0,93.1999054,1,0.460829496,0,0.005924951
445,Landkreis Aachen,34,88.62000275,10.61999989,470.7999878,1815,4.829084396,5.608407497,3.852574587,0.59512198,84.69448853,2.624295473,25.1934948,48.8205986,62.98428345,97.14471436,0.122493222,0.052032519,0.199458003,38.64390182,11.43225765,6.294712543,0,9.411444664,0.173869848,21.03482628,211.1221771,63.51229095,6.374400139,69.88668823,708.2869873,1,1191.38269,92250.00781,541.7001343,0,1,0,95.54146576,0.666666687,0.014758405,0,0
446,Eupen,34,88.36000061,10.52999973,479.4700012,1815,4.552636147,1.659567595,2.592988014,0.019763626,85.40414429,3.151216269,24.61362267,51.4565773,72.84873199,97.04335785,0.122534484,0.106723584,0.395272523,57.98648071,10.13852024,6.313294411,0,9.304307938,0,1.71771872,256.914093,57.76781464,8.3347435,66.10256195,701.7750244,0,1116.272461,25299.00195,551.8599854,0,0,0,97.37934113,0.666666687,0,0,0
447,Montjoie,34,88.23999786,10.89000034,468.480011,1815,4.365982056,-4.504127979,5.083168983,0.010943314,92.49604034,1.747682691,22.6690731,52.01356888,84.24163055,99.90698242,0.1258481,0.065659881,0.344714373,13.06084442,9.813344002,6.29569006,0,9.609335899,1.516919494,1.327035546,165.4318237,35.47008514,3.801169634,39.27125549,682.7153931,0,922.5614014,18276,542.2298584,0,0,0,94.90042114,0.368421048,0,0,0
448,Schleiden,34,88.19000244,11.30000019,453.9299927,1815,4.789172173,0.98766017,4.172334671,0.757540226,93.07494354,1.875385642,23.96453857,48.11201477,71.55120087,99.96247101,0.159482151,0.06801445,0.304892361,4.697687626,10.66050148,6.270345688,0,9.96546936,0.896015108,20.60148048,162.6142578,36.67934418,3.592874527,40.2722168,687.8283081,0,970.9578857,42638.01563,528.6600952,0,0,0,95.06777954,0.581081092,0,0,0
449,Malmedy,34,88.01000214,10.52000046,487.8399963,1815,4.789047718,-2.070823431,0.609857142,0.026515529,91.43718719,2.194561243,23.57893372,50.71757507,79.70568085,99.3735733,0.132577643,0.066288821,0.3712174,22.7768383,10.31463623,6.331999779,0,9.258652687,2.242720127,0.537133873,160.240448,16.98775291,3.681157589,20.66891098,685.6757813,0,950.2810669,30170.99219,562.2799072,0,0,0,99.30397034,0.452380955,0,0,0
